image_path,label_path
dolnoslaskie/images/dolnoslaskie_13.tif,dolnoslaskie/labels/dolnoslaskie_13.tif
dolnoslaskie/images/dolnoslaskie_14.tif,dolnoslaskie/labels/dolnoslaskie_14.tif
dolnoslaskie/images/dolnoslaskie_15.tif,dolnoslaskie/labels/dolnoslaskie_15.tif
dolnoslaskie/images/dolnoslaskie_16.tif,dolnoslaskie/labels/dolnoslaskie_16.tif
dolnoslaskie/images/dolnoslaskie_17.tif,dolnoslaskie/labels/dolnoslaskie_17.tif
dolnoslaskie/images/dolnoslaskie_19.tif,dolnoslaskie/labels/dolnoslaskie_19.tif
dolnoslaskie/images/dolnoslaskie_20.tif,dolnoslaskie/labels/dolnoslaskie_20.tif
dolnoslaskie/images/dolnoslaskie_22.tif,dolnoslaskie/labels/dolnoslaskie_22.tif
dolnoslaskie/images/dolnoslaskie_23.tif,dolnoslaskie/labels/dolnoslaskie_23.tif
dolnoslaskie/images/dolnoslaskie_24.tif,dolnoslaskie/labels/dolnoslaskie_24.tif
dolnoslaskie/images/dolnoslaskie_25.tif,dolnoslaskie/labels/dolnoslaskie_25.tif
dolnoslaskie/images/dolnoslaskie_26.tif,dolnoslaskie/labels/dolnoslaskie_26.tif
dolnoslaskie/images/dolnoslaskie_27.tif,dolnoslaskie/labels/dolnoslaskie_27.tif
dolnoslaskie/images/dolnoslaskie_28.tif,dolnoslaskie/labels/dolnoslaskie_28.tif
dolnoslaskie/images/dolnoslaskie_29.tif,dolnoslaskie/labels/dolnoslaskie_29.tif
dolnoslaskie/images/dolnoslaskie_3.tif,dolnoslaskie/labels/dolnoslaskie_3.tif
dolnoslaskie/images/dolnoslaskie_33.tif,dolnoslaskie/labels/dolnoslaskie_33.tif
dolnoslaskie/images/dolnoslaskie_34.tif,dolnoslaskie/labels/dolnoslaskie_34.tif
dolnoslaskie/images/dolnoslaskie_35.tif,dolnoslaskie/labels/dolnoslaskie_35.tif
dolnoslaskie/images/dolnoslaskie_36.tif,dolnoslaskie/labels/dolnoslaskie_36.tif
dolnoslaskie/images/dolnoslaskie_37.tif,dolnoslaskie/labels/dolnoslaskie_37.tif
dolnoslaskie/images/dolnoslaskie_39.tif,dolnoslaskie/labels/dolnoslaskie_39.tif
dolnoslaskie/images/dolnoslaskie_40.tif,dolnoslaskie/labels/dolnoslaskie_40.tif
dolnoslaskie/images/dolnoslaskie_7.tif,dolnoslaskie/labels/dolnoslaskie_7.tif
dolnoslaskie/images/dolnoslaskie_8.tif,dolnoslaskie/labels/dolnoslaskie_8.tif
dolnoslaskie/images/dolnoslaskie_9.tif,dolnoslaskie/labels/dolnoslaskie_9.tif
dortmund/images/dortmund_1.tif,dortmund/labels/dortmund_1.tif
dortmund/images/dortmund_10.tif,dortmund/labels/dortmund_10.tif
dortmund/images/dortmund_12.tif,dortmund/labels/dortmund_12.tif
dortmund/images/dortmund_13.tif,dortmund/labels/dortmund_13.tif
dortmund/images/dortmund_14.tif,dortmund/labels/dortmund_14.tif
dortmund/images/dortmund_15.tif,dortmund/labels/dortmund_15.tif
dortmund/images/dortmund_16.tif,dortmund/labels/dortmund_16.tif
dortmund/images/dortmund_19.tif,dortmund/labels/dortmund_19.tif
dortmund/images/dortmund_20.tif,dortmund/labels/dortmund_20.tif
dortmund/images/dortmund_21.tif,dortmund/labels/dortmund_21.tif
dortmund/images/dortmund_22.tif,dortmund/labels/dortmund_22.tif
dortmund/images/dortmund_24.tif,dortmund/labels/dortmund_24.tif
dortmund/images/dortmund_25.tif,dortmund/labels/dortmund_25.tif
dortmund/images/dortmund_26.tif,dortmund/labels/dortmund_26.tif
dortmund/images/dortmund_27.tif,dortmund/labels/dortmund_27.tif
dortmund/images/dortmund_28.tif,dortmund/labels/dortmund_28.tif
dortmund/images/dortmund_29.tif,dortmund/labels/dortmund_29.tif
dortmund/images/dortmund_30.tif,dortmund/labels/dortmund_30.tif
dortmund/images/dortmund_31.tif,dortmund/labels/dortmund_31.tif
dortmund/images/dortmund_32.tif,dortmund/labels/dortmund_32.tif
dortmund/images/dortmund_35.tif,dortmund/labels/dortmund_35.tif
dortmund/images/dortmund_37.tif,dortmund/labels/dortmund_37.tif
dortmund/images/dortmund_38.tif,dortmund/labels/dortmund_38.tif
dortmund/images/dortmund_39.tif,dortmund/labels/dortmund_39.tif
dortmund/images/dortmund_4.tif,dortmund/labels/dortmund_4.tif
dortmund/images/dortmund_40.tif,dortmund/labels/dortmund_40.tif
dortmund/images/dortmund_41.tif,dortmund/labels/dortmund_41.tif
dortmund/images/dortmund_43.tif,dortmund/labels/dortmund_43.tif
dortmund/images/dortmund_45.tif,dortmund/labels/dortmund_45.tif
dortmund/images/dortmund_46.tif,dortmund/labels/dortmund_46.tif
dortmund/images/dortmund_47.tif,dortmund/labels/dortmund_47.tif
dortmund/images/dortmund_48.tif,dortmund/labels/dortmund_48.tif
dortmund/images/dortmund_5.tif,dortmund/labels/dortmund_5.tif
dortmund/images/dortmund_50.tif,dortmund/labels/dortmund_50.tif
dortmund/images/dortmund_51.tif,dortmund/labels/dortmund_51.tif
dortmund/images/dortmund_52.tif,dortmund/labels/dortmund_52.tif
dortmund/images/dortmund_53.tif,dortmund/labels/dortmund_53.tif
dortmund/images/dortmund_54.tif,dortmund/labels/dortmund_54.tif
dortmund/images/dortmund_55.tif,dortmund/labels/dortmund_55.tif
dortmund/images/dortmund_56.tif,dortmund/labels/dortmund_56.tif
dortmund/images/dortmund_58.tif,dortmund/labels/dortmund_58.tif
dortmund/images/dortmund_60.tif,dortmund/labels/dortmund_60.tif
dortmund/images/dortmund_61.tif,dortmund/labels/dortmund_61.tif
dortmund/images/dortmund_62.tif,dortmund/labels/dortmund_62.tif
dortmund/images/dortmund_63.tif,dortmund/labels/dortmund_63.tif
dortmund/images/dortmund_68.tif,dortmund/labels/dortmund_68.tif
dortmund/images/dortmund_69.tif,dortmund/labels/dortmund_69.tif
dortmund/images/dortmund_70.tif,dortmund/labels/dortmund_70.tif
dortmund/images/dortmund_8.tif,dortmund/labels/dortmund_8.tif
dowa/images/dowa_1.tif,dowa/labels/dowa_1.tif
dowa/images/dowa_10.tif,dowa/labels/dowa_10.tif
dowa/images/dowa_11.tif,dowa/labels/dowa_11.tif
dowa/images/dowa_12.tif,dowa/labels/dowa_12.tif
dowa/images/dowa_13.tif,dowa/labels/dowa_13.tif
dowa/images/dowa_14.tif,dowa/labels/dowa_14.tif
dowa/images/dowa_15.tif,dowa/labels/dowa_15.tif
dowa/images/dowa_16.tif,dowa/labels/dowa_16.tif
dowa/images/dowa_18.tif,dowa/labels/dowa_18.tif
dowa/images/dowa_19.tif,dowa/labels/dowa_19.tif
dowa/images/dowa_2.tif,dowa/labels/dowa_2.tif
dowa/images/dowa_20.tif,dowa/labels/dowa_20.tif
dowa/images/dowa_21.tif,dowa/labels/dowa_21.tif
dowa/images/dowa_22.tif,dowa/labels/dowa_22.tif
dowa/images/dowa_8.tif,dowa/labels/dowa_8.tif
dowa/images/dowa_9.tif,dowa/labels/dowa_9.tif
duesseldorf/images/duesseldorf_1.tif,duesseldorf/labels/duesseldorf_1.tif
duesseldorf/images/duesseldorf_10.tif,duesseldorf/labels/duesseldorf_10.tif
duesseldorf/images/duesseldorf_11.tif,duesseldorf/labels/duesseldorf_11.tif
duesseldorf/images/duesseldorf_12.tif,duesseldorf/labels/duesseldorf_12.tif
duesseldorf/images/duesseldorf_13.tif,duesseldorf/labels/duesseldorf_13.tif
duesseldorf/images/duesseldorf_16.tif,duesseldorf/labels/duesseldorf_16.tif
duesseldorf/images/duesseldorf_18.tif,duesseldorf/labels/duesseldorf_18.tif
duesseldorf/images/duesseldorf_19.tif,duesseldorf/labels/duesseldorf_19.tif
duesseldorf/images/duesseldorf_2.tif,duesseldorf/labels/duesseldorf_2.tif
duesseldorf/images/duesseldorf_22.tif,duesseldorf/labels/duesseldorf_22.tif
duesseldorf/images/duesseldorf_24.tif,duesseldorf/labels/duesseldorf_24.tif
duesseldorf/images/duesseldorf_25.tif,duesseldorf/labels/duesseldorf_25.tif
duesseldorf/images/duesseldorf_28.tif,duesseldorf/labels/duesseldorf_28.tif
duesseldorf/images/duesseldorf_29.tif,duesseldorf/labels/duesseldorf_29.tif
duesseldorf/images/duesseldorf_3.tif,duesseldorf/labels/duesseldorf_3.tif
duesseldorf/images/duesseldorf_30.tif,duesseldorf/labels/duesseldorf_30.tif
duesseldorf/images/duesseldorf_32.tif,duesseldorf/labels/duesseldorf_32.tif
duesseldorf/images/duesseldorf_34.tif,duesseldorf/labels/duesseldorf_34.tif
duesseldorf/images/duesseldorf_35.tif,duesseldorf/labels/duesseldorf_35.tif
duesseldorf/images/duesseldorf_36.tif,duesseldorf/labels/duesseldorf_36.tif
duesseldorf/images/duesseldorf_37.tif,duesseldorf/labels/duesseldorf_37.tif
duesseldorf/images/duesseldorf_38.tif,duesseldorf/labels/duesseldorf_38.tif
duesseldorf/images/duesseldorf_39.tif,duesseldorf/labels/duesseldorf_39.tif
duesseldorf/images/duesseldorf_40.tif,duesseldorf/labels/duesseldorf_40.tif
duesseldorf/images/duesseldorf_41.tif,duesseldorf/labels/duesseldorf_41.tif
duesseldorf/images/duesseldorf_43.tif,duesseldorf/labels/duesseldorf_43.tif
duesseldorf/images/duesseldorf_45.tif,duesseldorf/labels/duesseldorf_45.tif
duesseldorf/images/duesseldorf_46.tif,duesseldorf/labels/duesseldorf_46.tif
duesseldorf/images/duesseldorf_48.tif,duesseldorf/labels/duesseldorf_48.tif
duesseldorf/images/duesseldorf_49.tif,duesseldorf/labels/duesseldorf_49.tif
duesseldorf/images/duesseldorf_50.tif,duesseldorf/labels/duesseldorf_50.tif
duesseldorf/images/duesseldorf_51.tif,duesseldorf/labels/duesseldorf_51.tif
duesseldorf/images/duesseldorf_53.tif,duesseldorf/labels/duesseldorf_53.tif
duesseldorf/images/duesseldorf_54.tif,duesseldorf/labels/duesseldorf_54.tif
duesseldorf/images/duesseldorf_55.tif,duesseldorf/labels/duesseldorf_55.tif
duesseldorf/images/duesseldorf_57.tif,duesseldorf/labels/duesseldorf_57.tif
duesseldorf/images/duesseldorf_59.tif,duesseldorf/labels/duesseldorf_59.tif
duesseldorf/images/duesseldorf_60.tif,duesseldorf/labels/duesseldorf_60.tif
duesseldorf/images/duesseldorf_61.tif,duesseldorf/labels/duesseldorf_61.tif
duesseldorf/images/duesseldorf_62.tif,duesseldorf/labels/duesseldorf_62.tif
duesseldorf/images/duesseldorf_63.tif,duesseldorf/labels/duesseldorf_63.tif
duesseldorf/images/duesseldorf_64.tif,duesseldorf/labels/duesseldorf_64.tif
duesseldorf/images/duesseldorf_65.tif,duesseldorf/labels/duesseldorf_65.tif
duesseldorf/images/duesseldorf_67.tif,duesseldorf/labels/duesseldorf_67.tif
duesseldorf/images/duesseldorf_68.tif,duesseldorf/labels/duesseldorf_68.tif
duesseldorf/images/duesseldorf_7.tif,duesseldorf/labels/duesseldorf_7.tif
duesseldorf/images/duesseldorf_70.tif,duesseldorf/labels/duesseldorf_70.tif
duesseldorf/images/duesseldorf_8.tif,duesseldorf/labels/duesseldorf_8.tif
duesseldorf/images/duesseldorf_9.tif,duesseldorf/labels/duesseldorf_9.tif
ica/images/ica_10.tif,ica/labels/ica_10.tif
ica/images/ica_11.tif,ica/labels/ica_11.tif
ica/images/ica_12.tif,ica/labels/ica_12.tif
ica/images/ica_16.tif,ica/labels/ica_16.tif
ica/images/ica_18.tif,ica/labels/ica_18.tif
ica/images/ica_19.tif,ica/labels/ica_19.tif
ica/images/ica_2.tif,ica/labels/ica_2.tif
ica/images/ica_20.tif,ica/labels/ica_20.tif
ica/images/ica_21.tif,ica/labels/ica_21.tif
ica/images/ica_22.tif,ica/labels/ica_22.tif
ica/images/ica_23.tif,ica/labels/ica_23.tif
ica/images/ica_25.tif,ica/labels/ica_25.tif
ica/images/ica_26.tif,ica/labels/ica_26.tif
ica/images/ica_27.tif,ica/labels/ica_27.tif
ica/images/ica_3.tif,ica/labels/ica_3.tif
ica/images/ica_30.tif,ica/labels/ica_30.tif
ica/images/ica_31.tif,ica/labels/ica_31.tif
ica/images/ica_32.tif,ica/labels/ica_32.tif
ica/images/ica_34.tif,ica/labels/ica_34.tif
ica/images/ica_35.tif,ica/labels/ica_35.tif
ica/images/ica_36.tif,ica/labels/ica_36.tif
ica/images/ica_37.tif,ica/labels/ica_37.tif
ica/images/ica_4.tif,ica/labels/ica_4.tif
ica/images/ica_40.tif,ica/labels/ica_40.tif
ica/images/ica_42.tif,ica/labels/ica_42.tif
ica/images/ica_43.tif,ica/labels/ica_43.tif
ica/images/ica_44.tif,ica/labels/ica_44.tif
ica/images/ica_45.tif,ica/labels/ica_45.tif
ica/images/ica_46.tif,ica/labels/ica_46.tif
ica/images/ica_47.tif,ica/labels/ica_47.tif
ica/images/ica_48.tif,ica/labels/ica_48.tif
ica/images/ica_50.tif,ica/labels/ica_50.tif
ica/images/ica_6.tif,ica/labels/ica_6.tif
ica/images/ica_8.tif,ica/labels/ica_8.tif
ica/images/ica_9.tif,ica/labels/ica_9.tif
kagera/images/kagera_1.tif,kagera/labels/kagera_1.tif
kagera/images/kagera_10.tif,kagera/labels/kagera_10.tif
kagera/images/kagera_11.tif,kagera/labels/kagera_11.tif
kagera/images/kagera_12.tif,kagera/labels/kagera_12.tif
kagera/images/kagera_13.tif,kagera/labels/kagera_13.tif
kagera/images/kagera_15.tif,kagera/labels/kagera_15.tif
kagera/images/kagera_16.tif,kagera/labels/kagera_16.tif
kagera/images/kagera_17.tif,kagera/labels/kagera_17.tif
kagera/images/kagera_18.tif,kagera/labels/kagera_18.tif
kagera/images/kagera_2.tif,kagera/labels/kagera_2.tif
kagera/images/kagera_21.tif,kagera/labels/kagera_21.tif
kagera/images/kagera_22.tif,kagera/labels/kagera_22.tif
kagera/images/kagera_23.tif,kagera/labels/kagera_23.tif
kagera/images/kagera_24.tif,kagera/labels/kagera_24.tif
kagera/images/kagera_26.tif,kagera/labels/kagera_26.tif
kagera/images/kagera_27.tif,kagera/labels/kagera_27.tif
kagera/images/kagera_28.tif,kagera/labels/kagera_28.tif
kagera/images/kagera_30.tif,kagera/labels/kagera_30.tif
kagera/images/kagera_31.tif,kagera/labels/kagera_31.tif
kagera/images/kagera_32.tif,kagera/labels/kagera_32.tif
kagera/images/kagera_33.tif,kagera/labels/kagera_33.tif
kagera/images/kagera_34.tif,kagera/labels/kagera_34.tif
kagera/images/kagera_35.tif,kagera/labels/kagera_35.tif
kagera/images/kagera_36.tif,kagera/labels/kagera_36.tif
kagera/images/kagera_37.tif,kagera/labels/kagera_37.tif
kagera/images/kagera_38.tif,kagera/labels/kagera_38.tif
kagera/images/kagera_39.tif,kagera/labels/kagera_39.tif
kagera/images/kagera_4.tif,kagera/labels/kagera_4.tif
kagera/images/kagera_41.tif,kagera/labels/kagera_41.tif
kagera/images/kagera_42.tif,kagera/labels/kagera_42.tif
kagera/images/kagera_43.tif,kagera/labels/kagera_43.tif
kagera/images/kagera_44.tif,kagera/labels/kagera_44.tif
kagera/images/kagera_45.tif,kagera/labels/kagera_45.tif
kagera/images/kagera_46.tif,kagera/labels/kagera_46.tif
kagera/images/kagera_48.tif,kagera/labels/kagera_48.tif
kagera/images/kagera_50.tif,kagera/labels/kagera_50.tif
kagera/images/kagera_51.tif,kagera/labels/kagera_51.tif
kagera/images/kagera_53.tif,kagera/labels/kagera_53.tif
kagera/images/kagera_55.tif,kagera/labels/kagera_55.tif
kagera/images/kagera_56.tif,kagera/labels/kagera_56.tif
kagera/images/kagera_57.tif,kagera/labels/kagera_57.tif
kagera/images/kagera_59.tif,kagera/labels/kagera_59.tif
kagera/images/kagera_62.tif,kagera/labels/kagera_62.tif
kagera/images/kagera_63.tif,kagera/labels/kagera_63.tif
kagera/images/kagera_64.tif,kagera/labels/kagera_64.tif
kagera/images/kagera_66.tif,kagera/labels/kagera_66.tif
kagera/images/kagera_69.tif,kagera/labels/kagera_69.tif
kagera/images/kagera_7.tif,kagera/labels/kagera_7.tif
kagera/images/kagera_9.tif,kagera/labels/kagera_9.tif
kampala/images/kampala_1.tif,kampala/labels/kampala_1.tif
kampala/images/kampala_2.tif,kampala/labels/kampala_2.tif
kampala/images/kampala_3.tif,kampala/labels/kampala_3.tif
kampala/images/kampala_5.tif,kampala/labels/kampala_5.tif
kampala/images/kampala_6.tif,kampala/labels/kampala_6.tif
khartoum/images/khartoum_1.tif,khartoum/labels/khartoum_1.tif
khartoum/images/khartoum_10.tif,khartoum/labels/khartoum_10.tif
khartoum/images/khartoum_11.tif,khartoum/labels/khartoum_11.tif
khartoum/images/khartoum_12.tif,khartoum/labels/khartoum_12.tif
khartoum/images/khartoum_14.tif,khartoum/labels/khartoum_14.tif
khartoum/images/khartoum_15.tif,khartoum/labels/khartoum_15.tif
khartoum/images/khartoum_16.tif,khartoum/labels/khartoum_16.tif
khartoum/images/khartoum_17.tif,khartoum/labels/khartoum_17.tif
khartoum/images/khartoum_19.tif,khartoum/labels/khartoum_19.tif
khartoum/images/khartoum_2.tif,khartoum/labels/khartoum_2.tif
khartoum/images/khartoum_20.tif,khartoum/labels/khartoum_20.tif
khartoum/images/khartoum_21.tif,khartoum/labels/khartoum_21.tif
khartoum/images/khartoum_22.tif,khartoum/labels/khartoum_22.tif
khartoum/images/khartoum_23.tif,khartoum/labels/khartoum_23.tif
khartoum/images/khartoum_25.tif,khartoum/labels/khartoum_25.tif
khartoum/images/khartoum_26.tif,khartoum/labels/khartoum_26.tif
khartoum/images/khartoum_27.tif,khartoum/labels/khartoum_27.tif
khartoum/images/khartoum_29.tif,khartoum/labels/khartoum_29.tif
khartoum/images/khartoum_31.tif,khartoum/labels/khartoum_31.tif
khartoum/images/khartoum_33.tif,khartoum/labels/khartoum_33.tif
khartoum/images/khartoum_34.tif,khartoum/labels/khartoum_34.tif
khartoum/images/khartoum_35.tif,khartoum/labels/khartoum_35.tif
khartoum/images/khartoum_36.tif,khartoum/labels/khartoum_36.tif
khartoum/images/khartoum_38.tif,khartoum/labels/khartoum_38.tif
khartoum/images/khartoum_39.tif,khartoum/labels/khartoum_39.tif
khartoum/images/khartoum_4.tif,khartoum/labels/khartoum_4.tif
khartoum/images/khartoum_40.tif,khartoum/labels/khartoum_40.tif
khartoum/images/khartoum_41.tif,khartoum/labels/khartoum_41.tif
khartoum/images/khartoum_43.tif,khartoum/labels/khartoum_43.tif
khartoum/images/khartoum_44.tif,khartoum/labels/khartoum_44.tif
khartoum/images/khartoum_47.tif,khartoum/labels/khartoum_47.tif
khartoum/images/khartoum_48.tif,khartoum/labels/khartoum_48.tif
khartoum/images/khartoum_49.tif,khartoum/labels/khartoum_49.tif
khartoum/images/khartoum_53.tif,khartoum/labels/khartoum_53.tif
khartoum/images/khartoum_55.tif,khartoum/labels/khartoum_55.tif
khartoum/images/khartoum_56.tif,khartoum/labels/khartoum_56.tif
khartoum/images/khartoum_57.tif,khartoum/labels/khartoum_57.tif
khartoum/images/khartoum_58.tif,khartoum/labels/khartoum_58.tif
khartoum/images/khartoum_59.tif,khartoum/labels/khartoum_59.tif
khartoum/images/khartoum_60.tif,khartoum/labels/khartoum_60.tif
khartoum/images/khartoum_61.tif,khartoum/labels/khartoum_61.tif
khartoum/images/khartoum_62.tif,khartoum/labels/khartoum_62.tif
khartoum/images/khartoum_64.tif,khartoum/labels/khartoum_64.tif
khartoum/images/khartoum_65.tif,khartoum/labels/khartoum_65.tif
khartoum/images/khartoum_67.tif,khartoum/labels/khartoum_67.tif
khartoum/images/khartoum_68.tif,khartoum/labels/khartoum_68.tif
khartoum/images/khartoum_7.tif,khartoum/labels/khartoum_7.tif
khartoum/images/khartoum_8.tif,khartoum/labels/khartoum_8.tif
khartoum/images/khartoum_9.tif,khartoum/labels/khartoum_9.tif
kinshasa/images/kinshasa_1.tif,kinshasa/labels/kinshasa_1.tif
kinshasa/images/kinshasa_2.tif,kinshasa/labels/kinshasa_2.tif
kinshasa/images/kinshasa_3.tif,kinshasa/labels/kinshasa_3.tif
kitsap/images/kitsap_1.tif,kitsap/labels/kitsap_1.tif
kitsap/images/kitsap_10.tif,kitsap/labels/kitsap_10.tif
kitsap/images/kitsap_14.tif,kitsap/labels/kitsap_14.tif
kitsap/images/kitsap_15.tif,kitsap/labels/kitsap_15.tif
kitsap/images/kitsap_17.tif,kitsap/labels/kitsap_17.tif
kitsap/images/kitsap_19.tif,kitsap/labels/kitsap_19.tif
kitsap/images/kitsap_2.tif,kitsap/labels/kitsap_2.tif
kitsap/images/kitsap_20.tif,kitsap/labels/kitsap_20.tif
kitsap/images/kitsap_23.tif,kitsap/labels/kitsap_23.tif
kitsap/images/kitsap_24.tif,kitsap/labels/kitsap_24.tif
kitsap/images/kitsap_25.tif,kitsap/labels/kitsap_25.tif
kitsap/images/kitsap_26.tif,kitsap/labels/kitsap_26.tif
kitsap/images/kitsap_27.tif,kitsap/labels/kitsap_27.tif
kitsap/images/kitsap_28.tif,kitsap/labels/kitsap_28.tif
kitsap/images/kitsap_29.tif,kitsap/labels/kitsap_29.tif
kitsap/images/kitsap_3.tif,kitsap/labels/kitsap_3.tif
kitsap/images/kitsap_31.tif,kitsap/labels/kitsap_31.tif
kitsap/images/kitsap_32.tif,kitsap/labels/kitsap_32.tif
kitsap/images/kitsap_33.tif,kitsap/labels/kitsap_33.tif
kitsap/images/kitsap_34.tif,kitsap/labels/kitsap_34.tif
kitsap/images/kitsap_35.tif,kitsap/labels/kitsap_35.tif
kitsap/images/kitsap_36.tif,kitsap/labels/kitsap_36.tif
kitsap/images/kitsap_39.tif,kitsap/labels/kitsap_39.tif
kitsap/images/kitsap_40.tif,kitsap/labels/kitsap_40.tif
kitsap/images/kitsap_41.tif,kitsap/labels/kitsap_41.tif
kitsap/images/kitsap_43.tif,kitsap/labels/kitsap_43.tif
kitsap/images/kitsap_44.tif,kitsap/labels/kitsap_44.tif
kitsap/images/kitsap_45.tif,kitsap/labels/kitsap_45.tif
kitsap/images/kitsap_46.tif,kitsap/labels/kitsap_46.tif
kitsap/images/kitsap_47.tif,kitsap/labels/kitsap_47.tif
kitsap/images/kitsap_49.tif,kitsap/labels/kitsap_49.tif
kitsap/images/kitsap_50.tif,kitsap/labels/kitsap_50.tif
kitsap/images/kitsap_6.tif,kitsap/labels/kitsap_6.tif
kitsap/images/kitsap_7.tif,kitsap/labels/kitsap_7.tif
kitsap/images/kitsap_9.tif,kitsap/labels/kitsap_9.tif
koeln/images/koeln_1.tif,koeln/labels/koeln_1.tif
koeln/images/koeln_14.tif,koeln/labels/koeln_14.tif
koeln/images/koeln_15.tif,koeln/labels/koeln_15.tif
koeln/images/koeln_16.tif,koeln/labels/koeln_16.tif
koeln/images/koeln_17.tif,koeln/labels/koeln_17.tif
koeln/images/koeln_18.tif,koeln/labels/koeln_18.tif
koeln/images/koeln_19.tif,koeln/labels/koeln_19.tif
koeln/images/koeln_2.tif,koeln/labels/koeln_2.tif
koeln/images/koeln_20.tif,koeln/labels/koeln_20.tif
koeln/images/koeln_23.tif,koeln/labels/koeln_23.tif
koeln/images/koeln_25.tif,koeln/labels/koeln_25.tif
koeln/images/koeln_27.tif,koeln/labels/koeln_27.tif
koeln/images/koeln_28.tif,koeln/labels/koeln_28.tif
koeln/images/koeln_29.tif,koeln/labels/koeln_29.tif
koeln/images/koeln_3.tif,koeln/labels/koeln_3.tif
koeln/images/koeln_30.tif,koeln/labels/koeln_30.tif
koeln/images/koeln_31.tif,koeln/labels/koeln_31.tif
koeln/images/koeln_33.tif,koeln/labels/koeln_33.tif
koeln/images/koeln_34.tif,koeln/labels/koeln_34.tif
koeln/images/koeln_35.tif,koeln/labels/koeln_35.tif
koeln/images/koeln_36.tif,koeln/labels/koeln_36.tif
koeln/images/koeln_37.tif,koeln/labels/koeln_37.tif
koeln/images/koeln_38.tif,koeln/labels/koeln_38.tif
koeln/images/koeln_39.tif,koeln/labels/koeln_39.tif
koeln/images/koeln_4.tif,koeln/labels/koeln_4.tif
koeln/images/koeln_40.tif,koeln/labels/koeln_40.tif
koeln/images/koeln_41.tif,koeln/labels/koeln_41.tif
koeln/images/koeln_43.tif,koeln/labels/koeln_43.tif
koeln/images/koeln_44.tif,koeln/labels/koeln_44.tif
koeln/images/koeln_45.tif,koeln/labels/koeln_45.tif
koeln/images/koeln_46.tif,koeln/labels/koeln_46.tif
koeln/images/koeln_47.tif,koeln/labels/koeln_47.tif
koeln/images/koeln_49.tif,koeln/labels/koeln_49.tif
koeln/images/koeln_50.tif,koeln/labels/koeln_50.tif
koeln/images/koeln_53.tif,koeln/labels/koeln_53.tif
koeln/images/koeln_54.tif,koeln/labels/koeln_54.tif
koeln/images/koeln_55.tif,koeln/labels/koeln_55.tif
koeln/images/koeln_56.tif,koeln/labels/koeln_56.tif
koeln/images/koeln_59.tif,koeln/labels/koeln_59.tif
koeln/images/koeln_6.tif,koeln/labels/koeln_6.tif
koeln/images/koeln_62.tif,koeln/labels/koeln_62.tif
koeln/images/koeln_63.tif,koeln/labels/koeln_63.tif
koeln/images/koeln_64.tif,koeln/labels/koeln_64.tif
koeln/images/koeln_67.tif,koeln/labels/koeln_67.tif
koeln/images/koeln_68.tif,koeln/labels/koeln_68.tif
koeln/images/koeln_7.tif,koeln/labels/koeln_7.tif
koeln/images/koeln_70.tif,koeln/labels/koeln_70.tif
koeln/images/koeln_8.tif,koeln/labels/koeln_8.tif
koeln/images/koeln_9.tif,koeln/labels/koeln_9.tif
kujawsko-pomorskie/images/kujawsko-pomorskie_1.tif,kujawsko-pomorskie/labels/kujawsko-pomorskie_1.tif
kujawsko-pomorskie/images/kujawsko-pomorskie_10.tif,kujawsko-pomorskie/labels/kujawsko-pomorskie_10.tif
kujawsko-pomorskie/images/kujawsko-pomorskie_11.tif,kujawsko-pomorskie/labels/kujawsko-pomorskie_11.tif
kujawsko-pomorskie/images/kujawsko-pomorskie_12.tif,kujawsko-pomorskie/labels/kujawsko-pomorskie_12.tif
kujawsko-pomorskie/images/kujawsko-pomorskie_13.tif,kujawsko-pomorskie/labels/kujawsko-pomorskie_13.tif
kujawsko-pomorskie/images/kujawsko-pomorskie_15.tif,kujawsko-pomorskie/labels/kujawsko-pomorskie_15.tif
kujawsko-pomorskie/images/kujawsko-pomorskie_16.tif,kujawsko-pomorskie/labels/kujawsko-pomorskie_16.tif
kujawsko-pomorskie/images/kujawsko-pomorskie_17.tif,kujawsko-pomorskie/labels/kujawsko-pomorskie_17.tif
kujawsko-pomorskie/images/kujawsko-pomorskie_19.tif,kujawsko-pomorskie/labels/kujawsko-pomorskie_19.tif
kujawsko-pomorskie/images/kujawsko-pomorskie_2.tif,kujawsko-pomorskie/labels/kujawsko-pomorskie_2.tif
kujawsko-pomorskie/images/kujawsko-pomorskie_20.tif,kujawsko-pomorskie/labels/kujawsko-pomorskie_20.tif
kujawsko-pomorskie/images/kujawsko-pomorskie_3.tif,kujawsko-pomorskie/labels/kujawsko-pomorskie_3.tif
kujawsko-pomorskie/images/kujawsko-pomorskie_4.tif,kujawsko-pomorskie/labels/kujawsko-pomorskie_4.tif
kujawsko-pomorskie/images/kujawsko-pomorskie_5.tif,kujawsko-pomorskie/labels/kujawsko-pomorskie_5.tif
kujawsko-pomorskie/images/kujawsko-pomorskie_9.tif,kujawsko-pomorskie/labels/kujawsko-pomorskie_9.tif
kyoto/images/kyoto_1.tif,kyoto/labels/kyoto_1.tif
kyoto/images/kyoto_11.tif,kyoto/labels/kyoto_11.tif
kyoto/images/kyoto_12.tif,kyoto/labels/kyoto_12.tif
kyoto/images/kyoto_14.tif,kyoto/labels/kyoto_14.tif
kyoto/images/kyoto_15.tif,kyoto/labels/kyoto_15.tif
